address, current_balance , gross_tx_amount , in_amount , out_amount , fees , out_txn_count , in_tx_count , gross_txn_count 
GBGOH5O4PXIAWVBLFSRCCAKOGPTIUWKCZ5PA7R4RNNT53M3YRDRMG37A,5,2351,1178,1173,0,8,8,16
GCXRV6F5UICYHGCKHVCJUYAKLN3UFOCSRJWBPIC6S4ZN2XUCHXWHNARS,5,5,5,0,0,0,1,1
GCQTLPDMNMB526EKI66Z4UWEDJWRQTEVGF5KZ75FNRNF4JBRB32HCIGO,5,1195,600,595,0,5,5,10
GCW4IH4LWKJJHWQDVLX4SEBU7S7C24WJGPEAGQQKQT46OLQDAIAMKFSK,4.98,"7,578.00",3800,3778,17.02,9,10,19
GD5PWKSXI22YNXHVCXKQLVENC7NILLWN4ALAUI6IH6T5WVUSGMWT5HPY,4.97,1791,900,891,4.03,9,9,18
GAXGOTXGXHJ4I5VH6Z66JFN52YJYQVP2KOOC26R5377RKTP5K7MGAMFE,4.97,1791,900,891,4.03,9,9,18
GDMC6I6RZARVR6SBL2AA7AHCOTM44LFGYDZI2RBUAZPMSMJJJHAIQGQF,4.76,141310,70816,70494,317.24,9,7,16
GAYJVJFTAOAZUCGUH7TE7QCAHM4EA2IK3L3NUR7X3Z3TI7YCVZ4IZ4MO,4.52,1991,1000,991,4.48,10,10,20
GCRKUGH6HI37GE7RZXSHV75UV6JDFZCNPD25VTPQUNHXUZOWNJRQ4CB4,4.42,1592,800,792,3.58,8,8,16
GCJQRHPJFSMNSDFVMANP6R5E3IPIHAL2AQXYJ464UFXRE2JLSXKKN4UF,4.36,5627,2822,2805,12.64,16,13,29
GCUTJGBBNM7DFSDORXNERDONZFII6OKP7K6HCM4FNPWIQV7GRFGTLRQF,4,1596,800,796,0,4,4,8
GBMY3HKGJU2ZZA77VCH4LSGB7BWFQY3GFBR7JZXAN7MGH22AEW6HWYQU,4,13596,6800,6796,0,4,4,8
GDHPU7GHQ2MHEC3MQWCKZXOLM2LALHLAXLP7XXBL4NSOTKRJWEA2E7IO,4,6396,3200,3196,0,4,4,8
GCKGYFEV4RVJGRHGV3ZYYXBGFDW27RA7NFSH7MOGOFIMPYYMJYEVQHEU,4,796,400,396,0,4,4,8
GBMAILQT5F4YRRPWFUL42QYZMJYECJ5YJK4PLNCELTPYW6HXFAC7VUJG,4,796,400,396,0,4,4,8
GAHLKKNVWA5R3YG7255GBG7GWYQIS3HFFNBHDRLSXD4IQIYMT6BPMXS4,4,"2,584.00",1294,1290,0,5,5,10
GBOB3B7F2YX4BNVQEZ4XSV5F5CUSRTHPK5GKZ3GMZBOCXY7O5KY7SGBZ,4,1996,1000,996,0,4,4,8
GBEXF2QPL22YT325XYGL4S3H2FK5QLGF4BDBYPV5JEJDOFW5LQFCXVMF,4,1396,700,696,0,4,4,8
GAF5GUU7WID6PJZKVY4NZWS3TXW5OXAWSEXYC7QUGG4BY4YGXWBCTVNM,4,28,16,12,0,4,4,8
GDOSMCKVGJ3ZWIJSS4MYAYVM3LGL7JJIBPVBNKRS7ZDY35WHHHZQ6HSW,4,796,400,396,0,4,4,8
GCULYMWFQ6FLLZ6PMYQTFYHGTVRBBUQNBFXKJY6G5TRC52QX4WN3A3DG,4,796,400,396,0,4,4,8
GCWXBCY43ZLZS223SML3LIHI7WD3JPTUI3L4YCUL3S4KHABUUYUCDEKU,4,4,4,0,0,1,1,2
GDG25IFQJXK6KKQU5S3HKOM2VLXQSCSQ75WFQFTSSRUE5WY2GLKTUBB2,4,486,245,241,0,4,4,8
GATRQZSTYG4YJRVI7ZPL5CABCDELN2AEW72KTPAFC7CHKPD3NO7ZWKJZ,4,2796,1400,1396,0,4,4,8
GA6EIWWKZVK6X55LVDZQIPBHAMTO36OOI74UMXAVIXVPC7AIEELIHCU6,4,650,327,323,0,5,5,10
GA3EMF6JT7EWEYOAVJQRFWRPTDCCRHCE7VMIJASLOBPLYIWD52OIAJTW,4,3996,2000,1996,0,4,4,8
GAHD63PO7TIN7PSKXRRIW57RESU5UAUVO5SHFNF6HATBSKV4QOE4HGPH,4,5996,3000,2996,0,4,4,8
GC5YLDYNDA6MDQEB4FPJXF3HUG65BMSHJTVKEUVTTO4ZUHKJ36VOKT4P,4,"21,396.00",10700,10696,0,4,4,8
GBWQL4B7HKFVSZG4BH43CTKPU7UYN6VD4WKA7Z2XXGBWSICISS5KK4FJ,4,792,398,394,0,6,6,12
GCPHEH2S5FK7PRI5SLZXT2QSWKLWQRKQ7HFSD3EMMPISDC7KIRVX2JTO,4,2996,1500,1496,0,4,4,8
GCGPAZSCAPD7C6SNLAFSVS2KGYAQXMGAUV2QV2IFXQ37VY4H4WTI7LCP,4,232,118,114,0,9,9,18
GBPZBRPFSVI5TBVFUAUPNGVCW4MTJVHBQ7JIR42ANQ6OUMNWM4ZZHGRL,4,796,400,396,0,4,4,8
GA3K6XAMHCNJVRACSHPNRFKXLSRNPRJMPB3MOVKPJUOL3EMHVXELMYEY,4,6184,3094,3090,0,6,6,12
GCWEY6QGROS74KYVEZGATAVFQC2US6VHPBMZSBHJSB7L6NCPT3AD35A7,4,796,400,396,0,4,4,8
GALDNKOALJSLPFYC7PRNVRR7IUUKTDAH75O3JNY5SDPNUDFQZU64I7E7,4,194,99,95,0,6,6,12
GAD7BUD2522UHNTTP6OSEEDFMNEL7QRWY3GZSTECJFDFIE3XKLHX3DNL,4,4,4,0,0,0,1,1
GDDIW3D2XQY54HQZAGNOYKNWI3OYJ74FMAXYPZ7S4ZEFN2IUQEZYYOAP,4,2282,1143,1139,0,5,5,10
GCZY6EWT2HYW7SZTCBRXUD4XB6GQ3UTPCSVPCQ2GNRQ3DFC7KQR775J4,4,15980,7992,7988,0,5,5,10
GDM2OAO4VI5OTNZT6BA2XZRPJDULTXUI3K5TIIOJYY5QEGD25BYRDCKY,4,5198,2601,2597,0,4,4,8
GDZDK4KMUX4EGTZMNUOWD5CFV7FC3CNNRQLOJDTDNHDN5FF7ZWSTGNH7,4,996,500,496,0,5,5,10
GDREJ6DKCEW74E57XQNCMTFIR6ZAH4EJUTJUBJ6XRVV52ECF5EVPNICB,4,2796,1400,1396,0,5,6,11
GCHKYVQOV5S45UIHMHHBJYMJVXKV5SXDNMFND7XGCOSEO2WHQ4JZJM2G,3.97,1792,900,892,4.03,10,9,19
GA6MOANO2TIEXZWPX5KASU6EPU6E7YJIDEIHNEPTPELI7YDJWHDRN3HO,3.97,1792,900,892,4.03,8,8,16
GDIQ4R6VR42FU23PPJSL5IWMATOS4M5DNYHLRYRLIRNP74EVOTTNLJMG,3.8,4985,2500,2485,11.2,13,10,23
GALFQKYNRDA5TIVCO5L54YCNMSEBYVIDRXNK7WKTHIB2WREPQKU3EG6R,3.7,10373,5200,5173,23.3,14,14,28
GDXIY4B6AUPXCKG5EG6W36W2BWGTBPQBONEKLWHQ7XLH2QIRAN3NKRFT,3.37,284,144,140,0.63,2,7,9
GDAASTBB4R4PEL53WECACV7XBYAWIKCWGQM7UVGDHTRG3TILSPZULNHG,3.31,1194,600,594,2.69,6,6,12
GCTCRAHQ5ZSHCWTK4NPO5CKKNFIYBAEBBN4ZKTAV7MBGBO4IWMA5Z43U,3.13,136690,68500,68190,306.87,19,14,33
GD6DGB7K6IYTQFFEL25PWQOCC7UHURUY4GKBGHOM6ZXZCAC2GATJLHT3,3.09,1292,649,643,2.91,11,7,18
GDM4VOOLRXWYHXVHE4OHHJAYWZXGRNMHRS7B3BYU3H5BNR6DOWXZRXWM,3.07,2192,1100,1092,4.93,11,11,22
GBK4IP7CH75UW57XECROCIN6JMEMPNNDVOEHBJ4G2K6PR2Y3JFQ7HQ4B,3,1001,502,499,0,4,4,8
GCE743SFFOODWG3NLG2IULBSTJRJYNMSQ6TRQHQEGAOFS4WHDAOP7VHZ,3,3,3,0,0,0,3,3
GBA2ZJG2TYE7KRDZ6BCJM5ZG5PZSHWZ3A7P5LRZR6FC4LTC7XTR4EVOW,3,2997,1500,1497,0,3,3,6
GB5KJFQXBSLHSJRXDQMT6YVI7K272KW3J25RH7XSNYYXKBAAYMFVXKYK,3,201,102,99,0,5,5,10
GCWUFHY4DQ7JDXUCBLH5OGAX7BU27EQ7KRWNTQN4W4PZZDVCC2DWQ6BT,3,88999,44501,44498,0,64,64,128
GDFYDAA3B7GFEV3UQPHI7RLEYPUO4J2JW4KHJ7ETHPLWF7CFZUP7F7FN,3,10597,5300,5297,0,3,3,6
GCZVWGBLWDLJS7HQQLXLC3IBQBCO7HPM4KUNC7RMSOF2XBVUVQG7Y4PT,3,1987,995,992,0,4,4,8
GAEWUX7SWEYJNIISAN3PUNSUH6NQ2BLUAX2VXUH63PGJ5LZNMEDOGBFI,3,1395,699,696,0,4,4,8
GBZEWKJIHRSIP33AC3RGC2QGJOPQV6G4KMJQRDMBDVGWICNEYEH425H5,3,597,300,297,0,3,3,6
GBOCZ6XKLEH2OFETKWXF6EU7J5TVJXPMH7K2VNRFHBM5YP333Z7ASLZE,3,15397,7700,7697,0,3,3,6
GBAEE6SMQFI6TQOGHTMHRYMRY254PGI46NKBNQS2FUDUFOCQOYZBUMPJ,3,3,3,0,0,0,2,2
GA5N3Q47MCJCPERWLRE62E6NTYSLYR6T6QJP74OE6AVGN6ZL2RX7H4EM,3,797,400,397,0,4,4,8
GCTAIEWUKFZVJ2EGGTS6RLNZDE3AIVKLGSDSVKDXRXFQ5I6RVIQZZLKA,3,5977,2990,2987,0,5,5,10
GCH5HJ3I4FRFGBJ3XY6YHE2TOV5RIHJEM2IHYZYS4TAZCU6GITOEDYGW,3,597,300,297,0,3,3,6
GBIX76WOS5SCUSJOICHU7523FK4VJWJBBU2YGCNX5G4AVOB2YJRJBRHQ,3,3,3,0,0,1,1,2
GAXCPSNYU4ZFS33NQEOO743P667JUSJSK6Q4XIWLOVIELEDTUIZQHMIE,3,597,300,297,0,3,3,6
GDCOKRG2AWJ4MW6I3PUIL5FF657MRJ3DBWTRZHUL6SV5NVNJN6DT2WRR,3,599,301,298,0,4,4,8
GCVH4AKPWBDQSA5X3SOVFBG57AE6LA4HYZEKB57Z3TV2ED4WQ4FUDU3A,3,4197,2100,2097,0,3,3,6
GBPXPNCU6KDGRPPOMHX7PQHQFPNASOIVUDKDZHOC7LAPO5KPZOVRRYPV,3,261,132,129,0,6,6,12
GDMPYJNCGHTYOGGR6MOO3K6ZW3VTIPELD2PGASFDQQDNXXJZBWZV22SO,3,181,92,89,0,7,7,14
GC655TUPKEKBKGO4G6ESLKL4R26DY446T45OJJN2QBWXLN6BYPELGZZK,3,431,217,214,0,5,5,10
GAXIZNLIC3ROM2CM6Q2WBNRQ5G3PD3KWH7S2GZAUA6C2SALJO2AYTTN5,3,1197,600,597,0,3,3,6
GCSFFHFYTUP6TAWT6BSZWXHITMFAINUVQGKIQRCY4SH6EUFN7U2J2N7J,3,597,300,297,0,3,3,6
GCX24IVWH2YS2A4YURDHGF7KYABUKHUWP3Z647UHKBHHA7M5ZUOMDYCR,3,597,300,297,0,3,3,6
GCTBVPIBQUEVRUNCQF6BRJFTB6OWD7ZSXG4CWA6C76U5MCRR7NSMC2G4,3,597,300,297,0,3,3,6
GD57VKA6ZC7F34BEMYFXAM567NXVPANL3HW6LROM7QTAFB3IDESZ4IQL,3,9797,4900,4897,0,3,3,6
GAVIE2L46LFAJANXQZYNAGR3OSG2NLVD5BGUWO6O5COVV7PK3OEVU7JB,3,3,3,0,0,0,1,1
GCMO44NKMAIIICGLHEMS6DMLQIT7TYU2L3JHVSQKNBBIVLLNSGG5YKEA,3,1597,800,797,0,3,3,6
GBBX6ASBDDAMHYOOBIXFUIJLQQV2LF4FBGQ4ZPRRXLWBPZZAXATIHACW,3,3,3,0,0,0,1,1
GDA43X3PEU6EYX7I5NBADQZYZC7A5UYPKSXRPCKI7R6ENWNIYMP5IXAI,3,195,99,96,0,5,5,10
GD7CSQUBTX36WJGEY4MLVOGU2WGZXVHUUC6ZCEXJYXHXOHQYY6GBNV6H,3,997,500,497,0,3,3,6
GAZ2TWC6JPWV24PLQ3KQLQ6LCGZ5OWIBW23DKQKSCB5TTUDTWVKH2IRP,3,5597,2800,2797,0,3,4,7
GATII7LIRJVYDB2ORKVHUQYGQZZHHEA2ZTZPI5U5I3HTY2VWUNG4CKRQ,3,4397,2200,2197,0,3,3,6
GAY2MOQRPT2TP7FNQ2QBCCBSU7IBAXBVBNNQI3XLGX7OQ6MIIEIJFVM5,3,3,3,0,0,0,2,2
GBP5JJEFDCL5RG4KOSRIOUC6TNG4VIW2EOMMRYRTYCVQLZDOR5QUZ4H4,3,1595,799,796,0,4,4,8
GDDJUVIR24Z3HU2JHLDAZIBFCWYU7RYUQ5SRIYEZOOQHLF2KPISS5WQU,3,2597,1300,1297,0,3,3,6
GBBWSIBMA7L6W3GYVH3TZVJVECW7QXY6TGXFS4QONQS3ZY5SPJHFJYPB,3,597,300,297,0,3,3,6
GCC5AFWNSEPNQXYGQRKPWVCWCBTGTBRBJCY3F3WNNSHUSRT5BCCWCVDP,3,997,500,497,0,3,3,6
GAMLNMO3GRRJRZDAUTY7SSDS2ZK6CKEKIEPREP4O6TMXZVTL3LWFCOCE,3,799,401,398,0,4,4,8
GAHYQ7GSTZVNBKBLRNIK2FCVPXT26H5KS2TWOLRMSNP7BPJESWG65DWQ,3,2771,1387,1384,0,16,16,32
GCVMIIGR6H4ACOIAJGQTIZVR4NQVMXA43U2FSGCAZITZI2LBNEEZMNSJ,3,1191,597,594,0,3,3,6
GCIRUQQOCSKERZ2U45RXACPJEMK2CBN24RIJCNLF26TUTZ5ARNBUXRL2,3,435,219,216,0,5,5,10
GBMEJB24PL4KEKR7KYVJ76ZW2MPWOXB4AV5Y2OZB55LYLVYNCBDJ4YAS,3,33,18,15,0,8,8,16
GB6YTJP7VA4XZG5NR2RVZQZ2MDJYIJN2TATNLZTF7SKRMS32EPNN5OCZ,3,13523,6763,6760,0,40,40,80
GDGL5ZUQ4DQWF7WOWJXYZMAEQEKPDX4HPBBO6BTCGWCDMLT6N6JA4A5F,3,1795,899,896,0,4,4,8
GDNZHZ353GVX3OUBMQB4NUUXQQIMBBLMPHR4OCC7BX3POWNQHPYYEPHT,3,797,400,397,0,3,3,6
GCF6SLBVXC2UJCIKNHBLWBY6WIVZ7X62QMW7EN2RVU5D43ECJINS2GPV,3,5045,2524,2521,0,30,30,60
GDXNFNX3WME5Z2QRXKMBUSQ2CDTG23F7TF3ITMOA4UZXELWE2UPV75IF,3,29,16,13,0,4,4,8
GAOB33SSBQI7UJCYC2I22GKB7LHNNQQJR222AOMBF3BFFGN7R7D5J3NJ,3,1397,700,697,0,3,3,6
GA5BWV3GPMDPWGG7JESEE5DT4GXLY25A4J3IOXAHER7PBHY2TBM2BQFX,3,597,300,297,0,3,3,6
GBVNT43BQOIJYPAWQB5LBSMKFCYFX7J6OVRDVXEGQGFISZFHQGRERUNE,3,1197,600,597,0,3,3,6
GBJULDPCHWJPZ3ALMBNBD6WIYZEWAVYYYDTEXTEPGSK6IJLFF3KSZTEI,3,3779,1891,1888,0,3,3,6
GA3ZZ4USPLLCO7KKDW7Z4YE2RQ6DV2HTN745VPBNMYIVK5V7HM6DWWH7,3,597,300,297,0,3,3,6
GDD3N2LUK7I3ZL4ZZW7XOWWMENL4QOREILRW2FDFSU2TSMPY2BBD637U,3,59,31,28,0,3,3,6
GA43BXIMPZ2EF5P23MR6R3NHQGYFNYFSTQ6ASL26MH2E3TBWKKFJPSSN,3,1323,663,660,0,6,6,12
GA6AVPD2C5GTREJGOYFPOYIKN3DWETJNXWEKU755UOLLJVJBGKGLSOMW,3,287,145,142,0,4,5,9
GD7WARJED4UBAWLAQ7ABRJXPXY7N7EXXYBOWJMOEVCBR2A5LIJRF52I2,3,597,300,297,0,3,3,6
GBK22DWIL7WGZS4RRNTVSACWF2XJF5M4OSHDPU23UMSLSMOE7EWA4V5Y,3,595,299,296,0,3,3,6
GAH6K5W4Z4JOUQUDNRPEZLHVA3RS7I75PRON47ECSREKET47LLOSLXVY,3,1193,598,595,0,6,6,12
GAYZFLQFSJLT7QQF46G7FIUZAZIPMQNWBL7FJQAXRU6XHP6GSSCUZDVT,3,3553,1778,1775,0,16,16,32
GBABAEFVLIG54NMUBIERME472QKERXHYAMGTK3PUQG7CS56EGVQYX2X6,3,3763,1883,1880,0,24,25,49
GAFERC4ZKPYOCGBXBRM3RJAIMIBG5DR7HMWSBN6IAQYIFD2VTGNGELND,3,597,300,297,0,3,3,6
GCIR6WI22YGQ7EYC5WZ5EIZZZJZY73GFGPX6VD4TGIIMIZ47D7XHKJEC,3,3,3,0,0,0,1,1
GCXPQA7SKF2C4DCSHHSMJWVZYLMUOVVD22HHYP6AOX6U6I5YA7VNOTDW,3,1197,600,597,0,4,5,9
GBK52ZRIAIGDUWWTWHCDGETSIOF3TQ76ZLIYXZ73ZUSA7NO4XWGTOS4F,3,13099,6551,6548,0,70,70,140
GB6HK5MGVHIQXCNNHLED3YKOBCNNZ4GJN53LK5PYHJM4F7BQQR334VPT,3,997,500,497,0,3,3,6
GDBCGCRFNSNBSK5OVU5EAPXWFDBGLL2YBXEFAHPECV4VHAIPO4WXUM45,3,797,400,397,0,3,3,6
GD3JNCWHL6WZS2N7BC7DZL3EYRZBCASSCXLRSJRDIXOVSSEOB2WJNLLM,3,349,176,173,0,5,5,10
GBYQ2VU7VOITX5DA5POJBYMFZRHNQHWCYWQ57RAPPZ35BY5U6MYG2WYT,3,9397,4700,4697,0,3,3,6
GBO5BN6XEJ6B7GQWNW6PI74SY2IRT4PZ3L4CJ3CHOGPBWK2RCOQLPRTL,3,1991,997,994,0,4,4,8
GBIUQL3W4KOSZSXGDCA7VXMAXFQAZSJ6SJ5JWC6GBSK6R4DJF7EZJ4ZG,3,993,498,495,0,5,5,10
GD4QFONJSQCF3TEGJHGBSULLILFOTIDLNZTFMZQC3FWXJDVWUVV5FLI2,2.99,7,5,2,0.01,1,1,2
GA7GWHFRUVW32NXJAQBSOGK6BDBG6RERWBKK7UTY4Y5IGQI6I7MBMJXX,2.97,15,9,6,0.03,2,2,4
GBV42R3FBDZYNXFUCAOWKVQOQ3EDTWVT5HWEYS3TU4DDFLRW5HCDTVJY,2.96,1797,902,895,4.04,8,5,13
GBKSZNNJ7HYVAFIT2T45C4B2DZHPOFGCRLXDDKZIP3M7PD4PIWRULJMU,2.86,1394,700,694,3.14,7,8,15
GDPA7KNUFFENGHEDKCLE6N45EAX3IVB3RDW333PAWC2HGXGUMHC5MV2U,2.8,4986,2500,2486,11.2,8,8,16
GDESY5JV6BJXDKRMZENHY3DPCGV7TZXF6ZH7YOVPMQZ435JQWOYUDH4Q,2.76,995,500,495,2.24,5,5,10
GCAXBO7K2IA4ETHYIVLXJYJXDA5UOIFCHGLLYGM36QMXTUBNJHLJSVQN,2.74,8578,4300,4278,19.26,9,8,17
GC3GY2WVZPFPPISCGZ5MLTGMR7EQLX2PSE7Y4N2N57HI4ERLJ4FSNSJQ,2.7,4587,2300,2287,10.3,5,5,10
GBRBFGMMTRF3L5LBTVECLYCKINMVGBDSDT3T5ZOOQGOUJOYDPY4EKLGZ,2.63,8179,4100,4079,18.37,8,7,15
GAOZ3525CUB5JMG3J6TWQDDJDLRCIL5EKT6LKBXFX2QZUFKJKNQUVYUU,2.62,21549,10800,10749,48.38,8,9,17
GCY55UALHV2ND54TDH7D6TIT7WAYHTLDOUH7QNSHDSRJMZKEWZFRTQCH,2.55,197,100,97,0.45,9,1,10
GCZA2G2ZF55WOIHKZHWJNRWFILRLE53IDDIV4NIV5OYMTTRYQFDC2FNM,2.42,1594,800,794,3.58,9,7,16
GD5CUZ73LBDOXTKL3H5IGBXDFUYFPDRE2WBAEXZ4VYUDEJ3IIRQML4PZ,2.42,255,129,126,0.58,5,4,9
GBYSY2BS4BFUCCAOBVFJDEZ2QT5FLFYJ4JYIA7RDCAVUYGKUJRLSIMBF,2.32,1195,600,595,2.68,14,6,20
GDRH4BRQLPHIYSJ47OQZMQI4N4MGFGH5RR6G2EIOTJJDUD6647KEHVDY,2.21,796,400,396,1.79,5,4,9
GD3S3DEIYB3JCD2IED476HJCXO7MEFTZEA2Q7CO4QTY27MDCWBBHPQVA,2.21,796,400,396,1.79,4,4,8
GALPMJWGL3VFO3WJ6LZ77OEDDJQ2PTE334EHAULHHIQC43BJH54SE6FD,2.18,2592,1300,1292,5.82,5,8,13
GAKS46XHEVJBPNJC4OC2TCUX44QJEWDEHPWR754NJM6W3AXDTXTHXJUS,2.11,397,200,197,0.89,3,2,5
GDQTRV2W6VTZN677XPDMRYLDDJH4UQFNLXVQLYQAMWFVG4GZQ4KTS3D6,2.1,397,200,197,0.9,3,2,5
GALKQAJABRVFB75KYPWZN4JUIFTUT5R34YA2HNTZ2F3W32565OMP3Z3P,2.1,397,200,197,0.9,8,2,10
GBCAR7D5N2NTJQ2P4EBGOO4PUDSWHXQMREBXLB55KTTDLKPV3BV6YVF7,2,120,61,59,0,4,4,8
GC36SCZ33OFJUHFRKVTQRSZBTZPUQVZSYJIPMBEG7AZM7MEUBDQ3ALAZ,2,6998,3500,3498,0,2,2,4
GDCNNF2YBV7LMD6VZ4P7K5ARPWRU5CXZNEVHY6OQOZNNNKZFCSDHOLUQ,2,1598,800,798,0,2,2,4
GBIRMG6AVV2PBMXOERSQGYKJXM2YQLRTCX655C3KWUGLDYBSIGYTUV62,2,16640,8321,8319,0,4,4,8
GC7WDHCLGAOM4QF6CWCIL3F6I6H5UZQAY7XOCKWWHDWQA5DICP4X2GUK,2,8,5,3,0,13,14,27
GB5LD2ZKP5TZBCEN2KWESEUPNK5SNLQCY4O74IJHWCP3APPDTVXTXWTP,2,182,92,90,0,5,5,10
GDAM6TSYF4MH52REDLKA7GLRSKUJD5KAVA2SS2FXLMMWYUG32B52JU3U,2,58,30,28,0,2,2,4
GBUDH5W3AXARNQITSD3DTYLOLG7U245KI3FNL5OAETQLHLUIQ5Y36PWH,2,30,16,14,0,2,2,4
GCWVJDA3GAY52OTTXDAAJZYBEWTRAQB53YFKYKHKPHCSMDTJJLTLDE3M,2,19155,9600,9555,43,20,81,101
GDTSHA3FKCOPAUO2CEONGPRF5RR4IYHBNZGB5P4Z4KA4LBQICOWFAIVG,2,2,2,0,0,0,3,3
GDZUDLCNTBLQDKTNYNWXMNGFJ7FGEEHR44EE5RSNTGU6EMLOKSC6YDL5,2,2,2,0,0,1,2,3
GBX2EDOGB47XTZHZF4JKWUOXHATLVN6K43PDN3U25YYUNMNCCWEYPKTE,2,398,200,198,0,2,2,4
GC3K3W7ZXSPWKH66XCBIZMVTQ5SH6RYEKJVHDP3MEIGLZC2Y2NL6LM2D,2,398,200,198,0,2,2,4
GB2HCVPDFNGOGUSEOPE7MU3QKGRKRNDUATQGYTDW3K6HOAWXXDX6JINF,2,4578,2290,2288,0,3,3,6
GDIOCYLGOYW26R36W6NDNMXHEA4BF3R5TJOSP52RL2NAJ7KEUTMOF7RT,2,2,2,0,0,2,2,4
GAS7RGKF4NZAAWQMMPCTDSCZO3UVGB2J5K66SIO3QKFXTLMGKQPQ4D4N,2,398,200,198,0,2,2,4
GCCAW7MXS3D7LQBRBVTZ7WEC5C5R25NW7IYW7AKRV5L3Q33PWUZVDLFT,2,4,3,1,0,1,2,3
GDDRHPPRNQJLZNZEMUNYE7WKJMU3DHKUJFQKLPFOCOTZKKBW5I24DLRM,2,592.00,297,295,0,3,3,6
GDP4UJUESXHZWCGZYDVSKN6MHYIQHJCKLVNWAKKBHY477J6TM4TJZD7M,2,20,11,9,0,2,2,4
GB2XOIVZ2JDMG7MCXN7ZQXEJEG6J5SFY36NZEQIZ3V2DU5N2M6YSIVS2,2,32,17,15,0,6,6,12
GCWWUEKNIH2BJAEYDNKI672KBYDC25V7NOJJPJLWSHZKUKCJ47NZPJ74,2,1294,648,646,0,4,4,8
GBYBDTYV7SKIEUXDIB73ATY6GSZUKYBQ7ON2BAVMHABF2DID73ANUIDE,2,10998,5500,5498,0,2,2,4
GBYSN5E2A7TWS7JNQFRCMW3JPVNE2L7YOPJ3ZA7WD4SK5RQSN25SAZUE,2,11798,5900,5898,0,2,2,4
GCI24NSCMEX3XAAZPBVBGOD4XZSCIOS7FOJE73USEVNG6Q5FWLVD4AUE,2,1198,600,598,0,2,2,4
GBJIT3HPVJX3K76CYIWHGQ6O5UR6TWS6KOVGEMGA4UKNSBOYJBLCNC4L,2,10,6,4,0,2,2,4
GDBEUG76GILZ2TGXNIOHIX3FLKLAQTM4XTZBHKUXCWOYH6TKKDJKHDMF,2,88,45,43,0,2,2,4
GCGS2RCOXE2AKFR5ZLD7VYUKHMMBT5MRX64WSLEKPZPJET7K2JQCLGM7,2,1598,800,798,0,2,2,4
GDZWHEYAS666Y4U3CYMF4RRK4TESTFGIPUXGXMXKTOGQUD63KQTYO6GM,2,2798,1400,1398,0,2,2,4
GDDHNCOWP3FLIQIVC5A3D6QOJJ33YOP6AX4LPQMMIUEZ7AFHJKFRU62Z,2,398,200,198,0,2,2,4
GDHOZRAUOK3PF2UBRUHZQHOZQ7RAYH75QVLJRRNUB37JKT6IT5GJON5L,2,1998,1000,998,0,2,2,4
GAFIHJFXAOEDRZQUQ5RSW2TCDXDGUR5V4HPOYJDC46YOFLXFJ3RMR6JC,2,9502,4752,4750,0,47,47,94
GCH7MB5DT55RTTS7WDWXNTWJG7VAVDCYUWAN2GPP7JNTJ4ALFKUHBQCH,2,998,500,498,0,2,2,4
GC34SFNZTQWSBLKURCNAOBXKYT5YONICNZHYRHDXU4CN4RD4W3COJDWN,2,398,200,198,0,2,2,4
GAOJCCK7IMNFGFQ4T43Y26RNGFSBN6YTK2DHJIM3X3EMIDWMM7VFPVTW,2,2200,1101,1099,0,4,4,8
GAENC56UQPXH3SYQQOF4GBGRZOEGUWONDTR64V35LG4MC2XUFRAJYHEQ,2,2,2,0,0,0,1,1
GDIHOU42RDOJZTSP6F7PWD3EQBV6MTNP5SZJ2PIWKBSA2UE2SOU2PTSW,2,58,30,28,0,2,2,4
GCH77SBSRW4DEPQUWMLL2VXIHT6MN44NLF3JQR2V26L7D2OIBDW3BYCN,2,340,171,169,0,5,6,11
GBO66UFALTNPYKNH2HAJ25W5MRALS6HHHDAJGGR6QC36PUTHD5GM5HWB,2,2498,1250,1248,0,2,2,4
GCLY3QGA6TID44ZHPJQ5FP6NYNRNTF7KK2SBBCN2P7IQT2ELJSPURFM5,2,398,200,198,0,2,2,4
GCRUMSWOGWA76RXN4GPA72XCDKQRAOBXONA7PQF3BEQKJRHTC3DCANZ3,2,398,200,198,0,2,2,4
GDEY4U3BFV7YWYJWVK674W6LJ7NSAMOST6KS5SOZ4GWSVOF5DHACIG4A,2,398,200,198,0,2,2,4
GAN2C6KL6WCYGCJ5YYV7XWYGPZUELMJZ66BWKGT2PDIUDMKUFJL336E4,2,398,200,198,0,2,2,4
GB5NWX2G4TELIBO3R5OFYD7O2TF25AF6A7VRLCVJ6HK7LB5UCW5ICCFH,2,2,2,0,0,0,2,2
GCB5QZ4AD5HL2YTLINSFHGILYM3S3EV3LD6ZMF7SVFY6QXXX2KCAQSXB,2,2792,1397,1395,0,3,3,6
GBIQUVL2WSJTIQUKPZSJMSQARAFBSC42IFVFKPVN3H6HEAGEJ7Z52NPG,2,398,200,198,0,2,2,4
GDLFXUBKYTBGN4EQKYK4I2CNSCRYJRIXBTPNXIM5KJ2QQUZ2JE5SIBJQ,2,6798,3400,3398,0,2,2,4
GB3IPXDB4FT2EQHPSZZNC5F4ZYKVTI3T27UUMZ6BGDO2PZJXPGZQRI67,2,398,200,198,0,2,2,4
GDYL5WHYCFHUNEOFWP7GAXCB767DXRFV2R7ORBWMHAZR7E7JSH7RZ2HY,2,18,10,8,0,2,2,4
